src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a japanese restaurant with an average rating, it is in city centre near Raja Indian Cuisine, it is a pub, it is n 't family friendly and it costs less than £20.	0.2631	0.2881	3.9035	0.4175	0.4990	0.4984
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is in city centre near Raja Indian Cuisine with an average rating, it is a pub, it costs less than £20 and it 's kid friendly and a japanese restaurant.	0.2942	0.3221	4.5780	0.3345	0.4428	0.9216
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults costs less than £20 with an average rating, it is near Raja Indian Cuisine in riverside, it is a pub, it is a japanese restaurant and it is n 't kid friendly.	0.2608	0.2893	3.9160	0.3388	0.4140	1.0314
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is in riverside near Raja Indian Cuisine with an average rating, it is a pub, it costs less than £20 and it 's kid friendly and a japanese restaurant.	0.3325	0.3639	5.2882	0.3876	0.5453	0.9565
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a japanese restaurant with a low rating, it is in city centre near Raja Indian Cuisine, it is a pub, it is n 't family friendly and it costs less than £20.	0.4606	0.4750	5.1048	0.3994	0.4175	0.8105
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults costs less than £20 with a low rating, it is near Raja Indian Cuisine in city centre, it is a pub and it is family friendly and a japanese restaurant.	0.3592	0.3839	5.1856	0.3872	0.5180	1.4988
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a japanese restaurant with a low rating, it costs less than £20, it 's in riverside near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.3628	0.3859	5.4272	0.3802	0.5155	0.8809
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults costs less than £20 with a low rating, it is near Raja Indian Cuisine in riverside, it is a pub and it is kid friendly and a japanese restaurant.	0.1611	0.2066	3.9556	0.3807	0.4568	0.5763
name[The Vaults], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a japanese restaurant and moderately priced with a 1 out of 5 rating, it is in city centre near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.3756	0.3953	4.5951	0.3886	0.4479	0.4946
name[The Vaults], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is in city centre near Raja Indian Cuisine with a 1 out of 5 rating, it is a japanese restaurant, kid friendly and moderately priced and it is a pub.	0.3729	0.3952	4.2395	0.3986	0.5731	1.7643
name[The Vaults], eatType[restaurant], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is in riverside near Raja Indian Cuisine, it is a french restaurant and kid friendly and it is expensive.	0.4269	0.4602	5.1158	0.4197	0.6021	1.6645
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults costs less than £20, it 's near Raja Indian Cuisine in city centre, it is a french restaurant and it is n 't family friendly.	0.2538	0.2923	4.8106	0.3458	0.3748	0.6568
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults costs less than £20, it 's near Raja Indian Cuisine in city centre and it is a french restaurant and family friendly.	0.3054	0.3480	4.3728	0.4043	0.5415	1.3646
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults costs less than £20, it 's near Raja Indian Cuisine in riverside, it is a french restaurant and it is n 't kid friendly.	0.3472	0.3781	5.2462	0.3970	0.5533	0.4580
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is in riverside near Raja Indian Cuisine, it is a french restaurant and family friendly and it costs less than £20.	0.4707	0.5021	6.0288	0.4733	0.5848	1.2595
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is moderately priced and a french restaurant, it is near Raja Indian Cuisine in city centre and it is n 't kid friendly.	0.1983	0.2379	3.4077	0.3575	0.5492	0.5723
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is in city centre near Raja Indian Cuisine, it is a french restaurant and kid friendly and it is moderately priced.	0.4376	0.4591	5.4428	0.4028	0.6484	1.9098
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is near Raja Indian Cuisine in riverside, it is a french restaurant and moderately priced and it is n 't kid friendly.	0.3485	0.3839	4.7727	0.3875	0.5220	0.7913
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is in riverside near Raja Indian Cuisine, it is a french restaurant and kid friendly and it is moderately priced.	0.3945	0.4319	5.0211	0.4577	0.5283	1.4000
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults costs more than £30, it 's near Raja Indian Cuisine in city centre, it is a french restaurant and it is n 't family friendly.	0.2488	0.2873	4.2162	0.3308	0.3695	0.7155
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults costs more than £30, it 's near Raja Indian Cuisine in city centre and it is a french restaurant and family friendly.	0.3902	0.4210	4.3520	0.3993	0.5458	2.3306
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults costs more than £30, it 's near Raja Indian Cuisine in riverside, it is a french restaurant and it is n 't kid friendly.	0.2213	0.2599	3.5982	0.3848	0.4360	0.5529
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults costs more than £30, it 's near Raja Indian Cuisine in riverside, it is a french restaurant and it is kid friendly.	0.3325	0.3680	5.6096	0.3756	0.5080	1.0273
name[The Vaults], eatType[restaurant], food[Indian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is an indian restaurant and kid friendly with a price range of £20-25, it is near Raja Indian Cuisine in riverside and it is a restaurant.	0.4340	0.4570	5.5057	0.3920	0.5792	1.3760
name[The Vaults], eatType[restaurant], food[Indian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is in riverside near Raja Indian Cuisine, it is cheap and an indian restaurant and it is kid friendly.	0.3660	0.4030	4.5929	0.3808	0.6148	2.1897
name[The Vaults], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is in city centre near Raja Indian Cuisine, it is an indian restaurant and expensive and it is n 't family friendly.	0.3490	0.3802	4.4700	0.3583	0.5398	0.5011
name[The Vaults], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is in city centre near Raja Indian Cuisine, it is an indian restaurant and kid friendly and it is expensive.	0.3745	0.4078	3.8472	0.3583	0.4545	1.2551
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is in city centre near Raja Indian Cuisine, it is a pub, it is an indian restaurant and kid friendly and it is expensive.	0.1191	0.1532	2.1977	0.2863	0.2555	0.4601
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an indian restaurant and expensive, it is in riverside near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.3666	0.3951	4.1849	0.3986	0.6546	0.6958
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a pub, it is in riverside near Raja Indian Cuisine and it is an indian restaurant, expensive and kid friendly.	0.4903	0.5155	6.1655	0.4036	0.6782	1.7879
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman costs less than £20, it 's in city centre near Raja Indian Cuisine, it is a pub, it is an indian restaurant and it is n 't kid friendly.	0.2255	0.2609	4.0826	0.3673	0.4288	0.7461
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman costs less than £20, it 's in city centre near Raja Indian Cuisine, it is an indian restaurant and family friendly and it is a pub.	0.3608	0.3896	4.8061	0.3420	0.4828	1.8155
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a pub, it costs less than £20, it 's in riverside near Raja Indian Cuisine, it is an indian restaurant and it is n 't kid friendly.	0.2792	0.3094	3.9395	0.3690	0.5955	0.7019
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman costs less than £20, it 's near Raja Indian Cuisine in riverside, it is an indian restaurant and family friendly and it is a pub.	0.3808	0.4096	4.7200	0.3765	0.5358	1.5527
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an indian restaurant and moderately priced, it is in city centre near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.3782	0.4024	5.0663	0.3721	0.5791	0.4106
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is moderately priced, an indian restaurant and kid friendly, it is near Raja Indian Cuisine in city centre and it is a pub.	0.3344	0.3767	5.2254	0.4074	0.5326	2.1465
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an indian restaurant and moderately priced, it is in riverside near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.2516	0.2888	3.5599	0.3975	0.6481	0.9846
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is moderately priced, an indian restaurant and kid friendly, it is near Raja Indian Cuisine in riverside and it is a pub.	0.4108	0.4418	5.6341	0.4376	0.5806	1.7890
name[The Waterman], eatType[pub], food[Indian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman costs more than £30, it 's in riverside near Raja Indian Cuisine, it is an indian restaurant and family friendly and it is a pub.	0.2089	0.2587	4.1115	0.3743	0.4101	0.9460
name[The Waterman], eatType[pub], food[Italian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is in riverside near Raja Indian Cuisine with a price range of £20-25, it is kid friendly and an italian restaurant and it is a pub.	0.4573	0.4767	4.8487	0.4172	0.3963	1.6443
name[The Waterman], eatType[pub], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is cheap, an italian restaurant and kid friendly, it is near Raja Indian Cuisine in riverside and it is a pub.	0.4360	0.4668	5.7418	0.4002	0.5961	1.5808
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an italian restaurant and expensive, it is in city centre near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.3594	0.3847	3.8294	0.4651	0.5730	0.6619
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is an italian restaurant, expensive and kid friendly, it is near Raja Indian Cuisine in city centre and it is a pub.	0.3437	0.3784	4.3258	0.3808	0.5417	1.8813
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an italian restaurant and expensive, it is in riverside near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.3354	0.3638	3.7501	0.3501	0.4726	0.7650
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is expensive, an italian restaurant and kid friendly, it is in riverside near Raja Indian Cuisine and it is a pub.	0.3346	0.3795	6.9234	0.3686	0.6203	1.3661
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a pub, it is in city centre near Raja Indian Cuisine, it is an italian restaurant, it is n 't family friendly and it costs less than £20.	0.2942	0.3209	3.8788	0.3974	0.6194	0.8395
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman costs less than £20, it 's near Raja Indian Cuisine in city centre, it is a pub and it is family friendly and an italian restaurant.	0.2986	0.3306	4.2808	0.4376	0.5059	0.9847
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is in riverside near Raja Indian Cuisine, it is an italian restaurant, it is a pub, it is n 't family friendly and it costs less than £20.	0.2903	0.3164	3.1725	0.3127	0.4370	0.5654
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is in city centre near Raja Indian Cuisine, it is an indian restaurant and kid friendly and it is expensive.	0.1050	0.1347	1.3423	0.2755	0.2359	0.1370
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is in riverside near Raja Indian Cuisine, it is an indian restaurant and expensive and it is n 't kid friendly.	0.3721	0.4000	4.5282	0.4069	0.5786	0.7583
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is in riverside near Raja Indian Cuisine, it is an indian restaurant and kid friendly and it is expensive.	0.4538	0.4875	6.1720	0.4091	0.5270	1.8219
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an indian restaurant, it is near Raja Indian Cuisine in city centre, it is n 't family friendly and it costs less than £20.	0.3934	0.4187	4.9390	0.3956	0.5562	0.9267
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is an indian restaurant and family friendly, it costs less than £20, it 's in city centre near Raja Indian Cuisine and it is a restaurant.	0.3141	0.3468	4.4566	0.3463	0.5517	1.9434
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman costs less than £20, it 's near Raja Indian Cuisine in riverside, it is an indian restaurant and it is n 't kid friendly.	0.2523	0.2915	3.9269	0.3569	0.5549	1.0116
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is an indian restaurant and family friendly, it costs less than £20, it 's in riverside near Raja Indian Cuisine and it is a restaurant.	0.3385	0.3716	4.2744	0.3853	0.5628	1.6357
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is moderately priced and an indian restaurant, it is near Raja Indian Cuisine in city centre and it is n 't kid friendly.	0.2418	0.2985	5.0107	0.3742	0.5169	0.4521
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is in city centre near Raja Indian Cuisine, it is moderately priced and an indian restaurant and it is kid friendly.	0.4372	0.4683	4.8209	0.4165	0.6359	2.3378
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is moderately priced and an indian restaurant, it is near Raja Indian Cuisine in riverside and it is n 't kid friendly.	0.3699	0.4013	4.1094	0.4260	0.5728	1.1445
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is in riverside near Raja Indian Cuisine, it is moderately priced and an indian restaurant and it is kid friendly.	0.5067	0.5293	6.0240	0.4550	0.6844	2.0468
name[The Waterman], eatType[restaurant], food[Indian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is an indian restaurant and kid friendly, it costs more than £30, it 's in riverside near Raja Indian Cuisine and it is a restaurant.	0.3481	0.3762	4.6024	0.3949	0.4990	1.0512
name[The Waterman], eatType[restaurant], food[Italian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is an italian restaurant and kid friendly with a price range of £20-25, it is in riverside near Raja Indian Cuisine and it is a restaurant.	0.5400	0.5553	5.0237	0.4454	0.6083	1.8294
name[The Waterman], eatType[restaurant], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is in riverside near Raja Indian Cuisine, it is cheap and an italian restaurant and it is kid friendly.	0.3537	0.3921	5.0092	0.3879	0.6421	1.5932
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is in city centre near Raja Indian Cuisine, it is an italian restaurant and expensive and it is n 't family friendly.	0.4203	0.4483	4.4561	0.4928	0.5226	1.1286
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is in city centre near Raja Indian Cuisine, it is an italian restaurant and kid friendly and it is expensive.	0.4196	0.4514	4.2067	0.4218	0.5909	2.2301
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is in riverside near Raja Indian Cuisine, it is an italian restaurant and expensive and it is n 't kid friendly.	0.3393	0.3686	4.0275	0.3436	0.4713	0.7898
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is in riverside near Raja Indian Cuisine, it is an italian restaurant and kid friendly and it is expensive.	0.3257	0.3749	6.4226	0.3958	0.6019	1.5399
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an italian restaurant, it is near Raja Indian Cuisine in city centre, it is n 't family friendly and it costs less than £20.	0.3560	0.3848	4.4605	0.3697	0.5441	0.9410
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is family friendly and an italian restaurant, it is near Raja Indian Cuisine in city centre and it costs less than £20.	0.3699	0.4051	4.8993	0.4516	0.5877	1.7218
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman costs less than £20, it 's near Raja Indian Cuisine in riverside, it is an italian restaurant and it is n 't kid friendly.	0.1636	0.2107	2.9237	0.2951	0.3704	0.7665
name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is in riverside near Raja Indian Cuisine, it is an italian restaurant, it is a pub, it is n 't family friendly and it costs less than £20.	0.2478	0.2841	4.5684	0.3312	0.4442	0.1577
name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers costs less than £20, it 's near Raja Indian Cuisine in riverside, it is a pub and it is family friendly and an italian restaurant.	0.1530	0.1976	2.5006	0.2788	0.3437	0.2935
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is an italian restaurant and moderately priced, it is in city centre near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.3685	0.3966	4.8493	0.4295	0.5499	0.6687
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is moderately priced, an italian restaurant and kid friendly, it is near Raja Indian Cuisine in city centre and it is a pub.	0.2927	0.3256	4.2411	0.4228	0.5301	1.3734
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is an italian restaurant and moderately priced, it is in riverside near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.3380	0.3662	4.0394	0.3701	0.5203	0.6271
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is moderately priced, an italian restaurant and kid friendly, it is in riverside near Raja Indian Cuisine and it is a pub.	0.3396	0.3833	6.0629	0.4139	0.7108	1.2651
name[The Wrestlers], eatType[pub], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers costs more than £30, it 's in riverside near Raja Indian Cuisine, it is an italian restaurant and kid friendly and it is a pub.	0.3184	0.3514	4.7086	0.3727	0.3735	1.7871
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is in riverside near Raja Indian Cuisine with a price range of £20-25, it is a pub and it is kid friendly and a japanese restaurant.	0.5185	0.5383	5.7437	0.3973	0.4774	1.3069
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is cheap, kid friendly and a japanese restaurant, it is near Raja Indian Cuisine in riverside and it is a pub.	0.2094	0.2661	4.5343	0.4093	0.5021	1.5485
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is in riverside near Raja Indian Cuisine, it is a japanese restaurant, kid friendly and expensive and it is a pub.	0.3673	0.3976	3.9135	0.3792	0.4988	1.4210
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers costs less than £20, it 's in city centre near Raja Indian Cuisine, it is a pub, it is n 't family friendly and it 's a japanese restaurant.	0.2501	0.2795	3.5010	0.3842	0.4298	0.6869
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers costs less than £20, it 's near Raja Indian Cuisine in city centre, it is a pub and it is family friendly and a japanese restaurant.	0.3217	0.3481	3.6217	0.3893	0.4483	1.6649
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers costs less than £20, it 's near Raja Indian Cuisine in riverside, it is a pub, it is a japanese restaurant and it is n 't kid friendly.	0.3807	0.4047	4.8654	0.3759	0.5450	0.3715
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers costs less than £20, it 's near Raja Indian Cuisine in riverside, it is a pub and it is kid friendly and a japanese restaurant.	0.3493	0.3827	5.2995	0.3818	0.4680	1.0112
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant and moderately priced, it is in city centre near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.3977	0.4229	4.8174	0.4324	0.6757	1.0839
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant, kid friendly and moderately priced, it is near Raja Indian Cuisine in city centre and it is a pub.	0.3259	0.3599	4.4301	0.3967	0.6145	2.2367
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant and moderately priced, it is in riverside near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.3418	0.3701	5.0093	0.4398	0.6737	0.4892
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant, kid friendly and moderately priced, it is in riverside near Raja Indian Cuisine and it is a pub.	0.4357	0.4653	5.1764	0.4462	0.6224	1.1550
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is in city centre near Raja Indian Cuisine with a 1 out of 5 rating, it is a japanese restaurant, kid friendly and moderately priced and it is a pub.	0.2126	0.2430	3.6452	0.3009	0.4502	1.4611
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant and moderately priced with a 1 out of 5 rating, it is in riverside near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.4065	0.4251	4.9171	0.3699	0.5370	0.2256
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is in riverside near Raja Indian Cuisine with a 1 out of 5 rating, it is a japanese restaurant, kid friendly and moderately priced and it is a pub.	0.2696	0.3070	5.5236	0.3557	0.5008	0.6603
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers costs more than £30, it 's in city centre near Raja Indian Cuisine, it is a pub, it is a japanese restaurant and it is n 't kid friendly.	0.3989	0.4206	4.5340	0.4046	0.5516	1.4378
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers costs more than £30, it 's a pub, it is in city centre near Raja Indian Cuisine and it is a japanese restaurant and family friendly.	0.2926	0.3240	4.3398	0.3615	0.4875	2.1900
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers costs more than £30, it 's a japanese restaurant, it is in riverside near Raja Indian Cuisine, it is a pub and it is n 't kid friendly.	0.2563	0.2832	3.2350	0.3597	0.4369	0.6622
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers costs more than £30, it 's near Raja Indian Cuisine in riverside, it is a japanese restaurant and kid friendly and it is a pub.	0.3240	0.3572	5.1582	0.4433	0.5141	0.9535
