src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a pub providing japanese food in the less than £20 price range. It is near Raja Indian Cuisine in the city centre. Its customer rating is average.	0.4659	0.4866	5.2812	0.4111	0.5474	1.5539
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family-friendly pub serving japanese food in the less than £20 price range. It is located in the city centre near the Raja Indian Cuisine and has an average customer rating.	0.4276	0.4463	5.0458	0.3849	0.5417	1.0530
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a japanese pub with a price range of less than £20. It has an average customer rating and is not family-friendly. It is located in the riverside area near Raja Indian Cuisine.	0.7427	0.7505	6.1698	0.4650	0.6993	2.7537
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a japanese pub with a price range of less than £20. It is family-friendly and has an average customer rating. It is located in the riverside area near Raja Indian Cuisine.	0.5627	0.5771	6.4166	0.4596	0.5058	1.2227
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a japanese pub with a price range of less than £20. It is located in the city centre near Raja Indian Cuisine. It has a low customer rating and is not family-friendly.	0.7526	0.7574	6.6558	0.4548	0.5865	1.4456
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family-friendly japanese pub with a price range of less than £20. It is located in the city centre near Raja Indian Cuisine and has a low customer rating.	0.6476	0.6594	5.8129	0.4621	0.7848	2.0893
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a japanese pub with a price range of less than £20. It is located in the riverside area near Raja Indian Cuisine. It has a low customer rating and is not family-friendly.	0.8319	0.8370	7.4664	0.5087	0.6736	2.1068
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a japanese pub with a price range of less than £20. It is family-friendly and has a low customer rating. It is located in the riverside area near Raja Indian Cuisine.	0.3548	0.3788	5.7722	0.4177	0.6434	0.5246
name[The Vaults], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced japanese pub in the city centre near Raja Indian Cuisine. It is not kid friendly and has a customer rating of 1 out of 5.	0.6345	0.6465	6.0598	0.4197	0.6646	1.5474
name[The Vaults], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a pub providing japanese food in the moderate price range. It is located in the city centre. It is near Raja Indian Cuisine. It has a customer rating of 1 out of 5 and is kid friendly.	0.5221	0.5344	4.8580	0.4914	0.6342	0.7232
name[The Vaults], eatType[restaurant], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a child friendly french restaurant in the riverside area near Raja Indian Cuisine. It has a high price range.	0.4602	0.4892	5.1020	0.3899	0.6539	2.0937
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a cheap french restaurant in the city centre near Raja Indian Cuisine. It is not family-friendly.	0.7953	0.7990	3.6093	0.4274	0.7131	0.8745
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family-friendly french restaurant in the city centre near Raja Indian Cuisine. It has a price range of less than £20.	0.8637	0.8697	6.6215	0.4958	0.8703	2.5424
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a cheap french restaurant in the riverside area near Raja Indian Cuisine. It is not family-friendly.	0.7979	0.8091	5.1661	0.3852	0.5670	0.7947
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family friendly french restaurant in the riverside area near Raja Indian Cuisine. It has a price range of less than £20.	0.7288	0.7404	7.2465	0.4926	0.7376	1.4465
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced french restaurant in the city centre near Raja Indian Cuisine. It is not kids friendly.	0.5334	0.5575	5.3187	0.3815	0.5137	1.2818
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a moderately priced french restaurant in the city centre near Raja Indian Cuisine. It is kid friendly.	0.7588	0.7714	5.2564	0.4347	0.6985	1.9724
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced french restaurant in the riverside area near Raja Indian Cuisine. It is not kids friendly.	0.4531	0.4856	5.0001	0.4261	0.7192	1.6195
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a kid friendly french restaurant in the moderate price range. It is located in the riverside area near Raja Indian Cuisine.	0.5148	0.5383	6.0656	0.4281	0.6479	1.0766
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french restaurant in the city centre near Raja Indian Cuisine. It is not child friendly and has a price range of more than £30.	0.5793	0.5966	5.9399	0.5047	0.6052	1.9821
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a child-friendly french restaurant in the city centre near Raja Indian Cuisine. It has a price range of more than £30.	0.6210	0.6385	5.3839	0.4771	0.6111	2.7295
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french restaurant in the riverside area near Raja Indian Cuisine. It is not child friendly and has a price range of more than £30.	0.5062	0.5246	5.1168	0.4652	0.6910	1.0029
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a child friendly french restaurant in the riverside area near Raja Indian Cuisine. It has a price range of more than £30.	0.6501	0.6648	6.2129	0.4701	0.7323	1.4777
name[The Vaults], eatType[restaurant], food[Indian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a restaurant providing indian food in the £20-25 price range. It is located in the riverside area. It is near Raja Indian Cuisine.	0.4312	0.4534	5.0637	0.4333	0.6590	1.4459
name[The Vaults], eatType[restaurant], food[Indian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a cheap indian restaurant in the riverside area near Raja Indian Cuisine. It is family friendly.	0.5865	0.6140	5.3114	0.4094	0.7289	2.0261
name[The Vaults], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a high priced indian restaurant in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.6363	0.6549	5.3374	0.4320	0.8095	1.5801
name[The Vaults], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults provides indian food in the high price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.5593	0.5810	5.2480	0.3823	0.7186	1.8936
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a child friendly pub serving indian food in the high price range. It is located in the city centre near Raja Indian Cuisine.	0.1913	0.2189	2.6425	0.3289	0.4152	0.6194
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a pub providing indian food in the high price range. It is located in the riverside. It is near Raja Indian Cuisine.	1.0000	1.0000	6.8228	1.0000	1.0000	2.7625
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a child friendly pub serving indian food in the high price range. It is located in the riverside area near Raja Indian Cuisine.	0.5760	0.5950	5.5959	0.4901	0.7809	2.1168
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a pub providing indian food in the less than £20 price range. It is located in the city centre. It is near Raja Indian Cuisine and is not family-friendly.	0.7279	0.7365	6.2551	0.5322	0.8005	1.6776
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a pub providing indian food in the less than £20 price range. It is located in the city centre. It is near Raja Indian Cuisine.	1.0000	1.0000	5.6165	1.0000	1.0000	6.4978
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a cheap indian pub in the riverside area near Raja Indian Cuisine. It is not family friendly.	0.7692	0.7785	5.7333	0.3513	0.6708	1.3762
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a pub providing indian food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine.	1.0000	1.0000	6.8917	1.0000	1.0000	3.4471
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a moderately priced indian pub in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.7452	0.7587	6.3385	0.4368	0.7511	1.1505
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a kid friendly pub serving indian food in the moderate price range. It is located in the city centre near Raja Indian Cuisine.	0.7228	0.7346	5.6819	0.4896	0.7655	3.3046
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a pub providing indian food in the moderate price range. It is near Raja Indian Cuisine. It is in the riverside area and is not kid friendly.	0.9674	0.9684	6.5465	0.5342	0.7667	3.7766
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a kid friendly pub serving indian food in the moderate price range. It is located in the riverside area near Raja Indian Cuisine.	0.8258	0.8327	6.3138	0.5149	0.7403	2.8002
name[The Waterman], eatType[pub], food[Indian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a pub that provides indian food in the more than £30 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.4155	0.4409	5.0220	0.4361	0.6610	1.1669
name[The Waterman], eatType[pub], food[Italian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is an italian pub near Raja Indian Cuisine in the riverside area. It is kid friendly and has a price range of £20-25.	0.7091	0.7202	5.5539	0.4429	0.4936	1.9781
name[The Waterman], eatType[pub], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a cheap, family-friendly italian pub in the riverside area near Raja Indian Cuisine.	0.4168	0.4500	2.4769	0.4721	0.6653	1.1565
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an italian pub in the city centre near Raja Indian Cuisine. It is not child friendly and has a high price range.	0.6573	0.6733	6.4873	0.5259	0.7456	2.3198
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a child-friendly italian pub in the city centre near Raja Indian Cuisine. It has a high price range.	0.6717	0.6862	5.5226	0.4806	0.6948	2.1106
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an italian pub in the riverside area near Raja Indian Cuisine. It is not child friendly and has a high price range.	0.4499	0.4766	5.3547	0.4027	0.5750	2.0744
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a children friendly italian pub in the riverside area near Raja Indian Cuisine. It has a high price range.	0.9292	0.9324	7.5942	0.6002	0.8853	2.4359
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an italian pub near Raja Indian Cuisine in the city centre. It is not family-friendly and has a price range of less than £20.	0.5671	0.5852	6.1042	0.4247	0.6471	2.2402
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a family-friendly pub serving italian food in the less than £20 price range. It is located in the city centre near Raja Indian Cuisine.	0.5311	0.5522	5.7688	0.4281	0.6284	1.7212
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an italian pub near Raja Indian Cuisine in the riverside area. It is not family-friendly and has a price range of less than £20.	0.2575	0.2959	3.5771	0.3202	0.4391	1.5705
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman provides indian food in the high price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.2298	0.2490	2.0182	0.2755	0.4654	0.2266
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a high priced indian restaurant in the riverside area near Raja Indian Cuisine. It is not kid friendly.	0.6107	0.6309	5.2679	0.4172	0.7825	1.4250
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman provides indian food in the high price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.6060	0.6287	6.1967	0.3722	0.6539	1.9801
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a cheap indian restaurant in the city centre near Raja Indian Cuisine. It is not family friendly.	0.6867	0.7026	4.7752	0.4677	0.5841	1.3056
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman provides indian food in the less than £20 price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.8756	0.8777	5.3259	0.5359	0.9002	4.0663
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a cheap indian restaurant in the riverside area near Raja Indian Cuisine. It is not family friendly.	0.7692	0.7785	5.7333	0.3513	0.6708	1.3778
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman provides indian food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.9096	0.9131	6.3734	0.5304	0.8965	2.4633
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a moderately priced indian restaurant in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.7452	0.7587	6.3385	0.4368	0.7511	1.1766
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman provides indian food in the moderate price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.5234	0.5469	4.9717	0.3584	0.5935	2.1142
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a moderately priced indian restaurant in the riverside area near Raja Indian Cuisine. It is not kid friendly.	0.7332	0.7420	5.1348	0.5581	0.6931	2.3434
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman provides indian food in the moderate price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.6301	0.6464	5.4484	0.4346	0.6539	1.9557
name[The Waterman], eatType[restaurant], food[Indian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a restaurant providing indian food in the more than £30 price range. It is located in the riverside area. It is near Raja Indian Cuisine.	0.5006	0.5202	5.4308	0.4402	0.6978	1.3635
name[The Waterman], eatType[restaurant], food[Italian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a kid friendly italian restaurant in the riverside area near Raja Indian Cuisine with a price range of £20-25.	0.6769	0.6916	4.8024	0.4388	0.4909	1.6507
name[The Waterman], eatType[restaurant], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a cheap, family friendly italian restaurant in the riverside area near Raja Indian Cuisine.	0.4404	0.4751	3.0888	0.4721	0.7518	1.9967
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an italian restaurant in the city centre near Raja Indian Cuisine. It is not child friendly and has a high price range.	0.6573	0.6733	6.4873	0.5259	0.7456	2.3183
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a children friendly italian restaurant in the city centre near Raja Indian Cuisine. It has a high price range.	0.7849	0.7955	6.1073	0.4872	0.6818	3.0700
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a high priced italian restaurant in the riverside area near Raja Indian Cuisine. It is not child friendly.	0.4667	0.4985	4.9843	0.4089	0.6148	1.8081
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a child friendly italian restaurant in the riverside area near Raja Indian Cuisine. It has a high price range.	0.8907	0.8958	7.5169	0.5928	0.8411	2.3224
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a cheap italian restaurant located in the city centre near Raja Indian Cuisine. It is not family-friendly.	0.8016	0.8095	4.4283	0.5518	0.9500	2.2072
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a family-friendly restaurant in the city centre near Raja Indian Cuisine. It serves italian food for less than £20.	0.4992	0.5272	5.4835	0.4033	0.5652	2.4786
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an italian restaurant in the riverside area near Raja Indian Cuisine. It is not family-friendly and has a price range of less than £20.	0.2850	0.3179	3.5885	0.3149	0.4391	1.5368
name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is an italian pub near Raja Indian Cuisine in the riverside area. It is not family-friendly and has a price range of less than £20.	0.4869	0.5088	6.1150	0.3537	0.4747	0.4910
name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family friendly pub serving italian food in the less than £20 price range. It is located in the riverside area near Raja Indian Cuisine.	0.4399	0.4616	3.6242	0.3690	0.6217	0.4874
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian pub in the city centre near Raja Indian Cuisine. It is not kids friendly.	0.8128	0.8225	6.3290	0.5387	0.7027	2.9867
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian pub in the city centre near Raja Indian Cuisine. It is kid friendly.	0.6674	0.6829	4.4882	0.4644	0.6068	1.6385
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian pub in the riverside area near Raja Indian Cuisine. It is not kids friendly.	0.7731	0.7849	6.5292	0.4357	0.7298	2.1218
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is an italian pub near Raja Indian Cuisine in the riverside area. It is kid friendly and has a moderate price range.	0.8080	0.8165	7.4137	0.4528	0.6377	1.5289
name[The Wrestlers], eatType[pub], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is an italian pub near Raja Indian Cuisine in the riverside area. It is children friendly and has a price range of more than £30.	0.6023	0.6184	6.0902	0.4376	0.6421	2.8689
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the riverside area. It is kid friendly and has a price range of £20-25.	0.8188	0.8260	7.1171	0.4724	0.7292	1.8187
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a cheap, family friendly japanese pub near Raja Indian Cuisine in the riverside area.	0.4941	0.5292	4.2132	0.4988	0.7313	2.5544
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child friendly japanese pub in the riverside area near Raja Indian Cuisine. It has a high price range.	0.5169	0.5427	5.5603	0.4498	0.5023	2.2831
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the city centre. It is not family-friendly and has a price range of less than £20.	0.7153	0.7252	6.1610	0.5642	0.8006	2.6920
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family-friendly japanese pub in the city centre near Raja Indian Cuisine. It has a price range of less than £20.	0.4345	0.4580	4.6586	0.4231	0.6213	1.8856
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the riverside area. It is not family-friendly and has a price range of less than £20.	0.6020	0.6177	6.8202	0.4046	0.6240	1.3086
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the riverside area. It is family friendly and has a price range of less than £20.	0.8684	0.8736	8.0350	0.5098	0.8026	1.7149
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the city centre. It is not kid friendly and has a moderate price range.	0.6259	0.6430	5.2932	0.4197	0.5200	2.2286
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced, kid-friendly japanese pub in the city centre near Raja Indian Cuisine.	0.5353	0.5489	3.5776	0.4240	0.6816	1.0522
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the riverside area. It is not kid friendly and has a moderate price range.	0.6573	0.6733	6.9780	0.4709	0.6671	1.6058
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese pub in the moderate price range. It is located in the riverside area near Raja Indian Cuisine.	0.4847	0.5115	5.5131	0.4015	0.6743	1.2386
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a pub providing japanese food in the moderate price range. It is located in the city centre. It is near Raja Indian Cuisine. It has a customer rating of 1 out of 5 and is kid friendly.	0.5887	0.5987	4.6705	0.5036	0.8109	3.8310
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the riverside area. It has a customer rating of 1 out of 5 and is not kid friendly.	0.4996	0.5205	6.5374	0.3572	0.5766	0.7683
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub in the moderate price range. It is located in the riverside area near the Raja Indian Cuisine. It has a customer rating of 1 out of 5 and is kid friendly.	0.5193	0.5333	5.8398	0.4755	0.6693	0.5135
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the city centre. It is not child friendly and has a price range of more than £30.	0.8371	0.8432	6.6629	0.5225	0.7097	3.7140
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child-friendly japanese pub in the city centre near Raja Indian Cuisine. It has a price range of more than £30.	0.7718	0.7800	4.9872	0.4716	0.6798	2.5603
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the riverside area. It is not child friendly and has a price range of more than £30.	0.4769	0.4986	4.9239	0.4620	0.6332	1.8926
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese pub near Raja Indian Cuisine in the riverside area. It has a price range of more than £30.	0.9164	0.9197	7.6938	0.4897	0.7477	1.6940
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub located in the city centre near Raja Indian Cuisine. It is not child friendly and has a customer rating of 5 out of 5. It has a price range of more than £30.	0.8051	0.8100	6.8509	0.4876	0.7637	2.2139
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child-friendly japanese pub located in the city centre near Raja Indian Cuisine. It has a customer rating of 5 out of 5 and a price range of more than l30.	0.7163	0.7242	6.1628	0.4464	0.6471	1.5747
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub located near Raja Indian Cuisine in the riverside area. It has a customer rating of 5 out of 5 and is not child friendly.	0.5334	0.5535	6.0987	0.3654	0.5666	0.8914
