src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Vaults], eatType[pub], food[Japanese], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a pub providing japanese food in the high price range. It is located in the city centre. It is near Raja Indian Cuisine. Its customer rating is 3 out of 5.	0.5538	0.5681	5.9652	0.4211	0.6005	1.2200
name[The Vaults], eatType[pub], food[Japanese], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a pub providing japanese food in the high price range. It is located in the city centre. It is near Raja Indian Cuisine. Its customer rating is 3 out of 5.	0.4371	0.4563	4.9994	0.4094	0.6441	1.6852
name[The Vaults], eatType[pub], food[Japanese], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a pub providing japanese food in the high price range. It is located in the riverside. It is near Raja Indian Cuisine. Its customer rating is 3 out of 5.	0.4420	0.4601	4.8830	0.3772	0.5578	1.6812
name[The Vaults], eatType[pub], food[Japanese], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a children friendly japanese pub near Raja Indian Cuisine in the riverside area. It has a high price range and a customer rating of 3 out of 5.	0.6527	0.6655	7.2656	0.4342	0.5997	0.7385
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a cheap japanese pub near Raja Indian Cuisine in the city centre. It has an average customer rating and is not family-friendly.	0.6527	0.6683	6.2080	0.3892	0.6244	1.2670
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family-friendly japanese pub near Raja Indian Cuisine in the city centre with a price range of less than £20 and an average customer rating.	0.3852	0.4161	4.8044	0.3677	0.4002	1.0427
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a cheap japanese pub near Raja Indian Cuisine in riverside. It has an average customer rating and is not family-friendly.	0.3603	0.3793	3.5463	0.3044	0.3806	0.2918
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family friendly japanese pub near Raja Indian Cuisine in riverside with a price range of less than £20 and an average customer rating.	0.6606	0.6749	6.4163	0.4286	0.6112	1.2841
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a cheap japanese pub located in the city centre near Raja Indian Cuisine. It is not family-friendly and has a low customer rating.	0.7475	0.7562	5.4857	0.4426	0.7084	1.7484
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a cheap, family-friendly pub that serves japanese food. It is located in the city centre near the Raja Indian Cuisine and has a low customer rating.	0.5933	0.6091	5.6583	0.4528	0.7869	1.5861
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a japanese pub near Raja Indian Cuisine in riverside. It has a low customer rating and is not family-friendly.	0.6371	0.6438	4.1507	0.3646	0.7020	0.5943
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family friendly japanese pub near Raja Indian Cuisine in riverside with a price range of less than £20. It has a low customer rating.	0.4170	0.4433	5.7964	0.3906	0.5874	1.0106
name[The Vaults], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced japanese pub near Raja Indian Cuisine in the city centre. It is not kid friendly and has a customer rating of 1 out of 5.	0.7195	0.7280	6.2427	0.4516	0.8023	1.6718
name[The Vaults], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a kid friendly japanese pub near Raja Indian Cuisine in the city centre. It has a moderate price range and a customer rating of 1 out of 5.	0.7304	0.7397	5.7358	0.5567	0.8065	3.6918
name[The Vaults], eatType[restaurant], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a high priced french restaurant in riverside near Raja Indian Cuisine. It is child friendly.	0.4620	0.4924	4.4943	0.4077	0.6575	1.5674
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a cheap french restaurant located in the city centre near the Raja Indian Cuisine. It is not family-friendly.	0.8831	0.8868	4.8486	0.4249	0.7030	1.1504
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family-friendly french restaurant near Raja Indian Cuisine in the city centre with a price range of less than £20.	0.8129	0.8220	5.9971	0.4720	0.8428	2.4769
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a low-priced restaurant that is not family friendly. It is located near Raja Indian Cuisine.	0.6241	0.6464	3.6765	0.4069	0.5422	0.4614
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family friendly french restaurant in the riverside area near Raja Indian Cuisine. The price range is less than £20.	0.7427	0.7552	7.0745	0.4978	0.7198	1.6262
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced french restaurant located in the city centre near the Raja Indian Cuisine. It is not kids friendly.	0.4455	0.4742	5.4471	0.3667	0.5376	1.3525
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a kid friendly french restaurant near Raja Indian Cuisine in the city centre with a moderate price range.	0.3686	0.4074	3.8101	0.3785	0.4205	1.2857
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced french restaurant near Raja Indian Cuisine in the riverside area. It is not kid friendly.	0.6526	0.6703	5.8524	0.4430	0.7064	1.6806
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a moderately priced, kid friendly french restaurant in riverside near Raja Indian Cuisine.	0.7993	0.8089	5.0583	0.5260	0.8731	1.5398
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french restaurant near Raja Indian Cuisine in the city centre. It is not child friendly and has a price range of more than £30.	0.4807	0.5040	5.6198	0.4904	0.4717	1.8757
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a children friendly french restaurant near Raja Indian Cuisine in the city centre with a price range of more than £30.	0.8958	0.8986	6.3749	0.4889	0.7639	4.1424
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french restaurant near Raja Indian Cuisine in the riverside area. It is not children friendly and costs more than £30.	0.4094	0.4376	4.7608	0.4253	0.5326	1.2469
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a french restaurant in riverside near Raja Indian Cuisine. It is children friendly and costs more than £30.	0.6843	0.6982	6.5556	0.3952	0.6781	1.0199
name[The Vaults], eatType[restaurant], food[Indian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults provides indian food in the average price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.3982	0.4283	5.0275	0.3115	0.5892	0.9448
name[The Vaults], eatType[restaurant], food[Indian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults provides indian food in the cheap price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.9016	0.9058	6.3062	0.5135	0.8834	2.3732
name[The Vaults], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a restaurant providing indian food in the high price range. It is located in the city centre. It is near the Raja Indian Cuisine.	0.5603	0.5768	5.6262	0.4188	0.6559	1.4748
name[The Vaults], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults provides indian food in the high price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.5593	0.5810	5.2480	0.3823	0.7186	1.8936
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman provides indian food in the high price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.2298	0.2490	2.0182	0.2755	0.4654	0.2266
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a pub providing indian food in the high price range. It is located in the riverside. It is near Raja Indian Cuisine. It is not children friendly.	0.8921	0.8953	6.3573	0.6678	0.9242	2.2337
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman provides indian food in the high price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.6060	0.6287	6.1967	0.3722	0.6539	1.9669
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a pub that serves indian food for less than £20. It is located in the city centre near Raja Indian Cuisine. It is not family friendly.	0.8505	0.8556	6.7566	0.5906	0.8328	2.5937
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a family friendly pub that serves indian food for less than £20. It is located in the city centre near Raja Indian Cuisine.	0.6019	0.6155	5.1177	0.4066	0.7807	2.7890
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a pub providing indian food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine. It is not family friendly.	0.4912	0.5076	4.9866	0.4578	0.7381	1.0735
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a family friendly pub that serves indian food for less than £20. It is located in riverside near Raja Indian Cuisine.	0.8637	0.8697	6.4147	0.5129	0.8603	3.2779
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a moderately priced indian pub located in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.7587	0.7707	6.5495	0.4323	0.7349	1.1603
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a kid friendly pub that serves indian food in the moderate price range. It is located in the city centre near Raja Indian Cuisine.	0.7483	0.7583	5.7477	0.5336	0.7673	2.9613
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a pub providing indian food in the moderate price range. It is located in the riverside. It is near Raja Indian Cuisine. It is not kids friendly.	0.9389	0.9407	6.3253	0.6678	0.9242	3.8009
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a pub providing indian food in the moderate price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.6867	0.7003	5.6996	0.4501	0.7345	2.5219
name[The Waterman], eatType[pub], food[Indian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a pub providing indian food in the more than £30 price range. It is located near Raja Indian Cuisine in the riverside.	0.6105	0.6280	6.0042	0.4589	0.8077	1.7427
name[The Waterman], eatType[pub], food[Italian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a kid friendly italian pub near Raja Indian Cuisine in riverside with a price range of £20-25.	0.6010	0.6214	4.3338	0.3937	0.4181	1.2306
name[The Waterman], eatType[pub], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a cheap family friendly italian pub in riverside near Raja Indian Cuisine.	0.5650	0.5809	1.8638	0.4892	0.7841	1.6753
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a high priced italian pub located in the city centre near Raja Indian Cuisine. It is not child friendly.	0.7465	0.7591	6.6688	0.5116	0.7415	2.5941
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is an italian pub located in the city centre near Raja Indian Cuisine. It is children friendly and has a high price range.	0.6801	0.6941	6.1062	0.4961	0.7318	3.1305
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an italian pub near Raja Indian Cuisine in riverside. It is not child friendly and has a high price range.	0.5046	0.5250	5.4313	0.4286	0.6565	2.1618
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a high priced italian pub in riverside near Raja Indian Cuisine. It is children friendly.	0.7965	0.8087	6.2848	0.4730	0.9022	2.0820
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an italian pub near Raja Indian Cuisine in the city centre. It is not family-friendly and has a price range of less than £20.	0.5671	0.5852	6.1042	0.4247	0.6471	2.2402
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a family-friendly pub that serves italian food for less than £20. It is located in the city centre near Raja Indian Cuisine.	0.4759	0.5026	5.3717	0.4312	0.6508	2.1295
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an italian pub near Raja Indian Cuisine in riverside. It is not family-friendly and has a price range of less than £20.	0.2579	0.2962	3.6433	0.3156	0.4127	1.7319
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman provides indian food in the high price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.2298	0.2490	2.0182	0.2755	0.4654	0.2266
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman provides indian food in the high price range. It is located in the riverside. It is near Raja Indian Cuisine. It is not children friendly.	0.7844	0.7906	6.0253	0.5358	0.8133	1.6948
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman provides indian food in the high price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.6060	0.6287	6.1967	0.3722	0.6539	1.9801
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a cheap indian restaurant located in the city centre near Raja Indian Cuisine. It is not family friendly.	0.6927	0.7100	5.1654	0.4632	0.5742	1.4376
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman provides indian food in the less than £20 price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.8756	0.8777	5.3259	0.5359	0.9002	4.0663
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman provides indian food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine. It is not family friendly.	0.4650	0.4835	4.4698	0.4451	0.7345	1.5543
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman provides indian food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.9096	0.9131	6.3734	0.5304	0.8965	2.4633
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a moderately priced indian restaurant located in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.7587	0.7707	6.5495	0.4323	0.7349	1.1819
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a restaurant providing indian food in the moderate price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.6094	0.6260	5.6979	0.3978	0.7051	2.6815
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman provides indian food in the moderate price range. It is located in the riverside. It is near Raja Indian Cuisine. It is not kids friendly.	0.8881	0.8918	6.3755	0.5358	0.8133	3.1138
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a restaurant providing indian food in the moderate price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.6867	0.7003	5.6996	0.4501	0.7345	2.5874
name[The Waterman], eatType[restaurant], food[Indian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman provides indian food in the more than £30 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.3581	0.3935	5.1060	0.3637	0.5862	1.1603
name[The Waterman], eatType[restaurant], food[Italian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a kid friendly italian restaurant in riverside near Raja Indian Cuisine with a price range of £20-25.	0.5578	0.5809	4.0442	0.3937	0.4494	1.2328
name[The Waterman], eatType[restaurant], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a cheap family friendly italian restaurant in riverside near Raja Indian Cuisine.	0.5650	0.5809	1.8638	0.4892	0.7841	1.6587
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a high priced italian restaurant located in the city centre near Raja Indian Cuisine. It is not child friendly.	0.7465	0.7591	6.6688	0.5116	0.7415	2.5763
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a children friendly italian restaurant near Raja Indian Cuisine in the city centre.	0.5155	0.5259	2.6011	0.4135	0.5791	1.1800
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a high priced italian restaurant near Raja Indian Cuisine in riverside. It is not child friendly.	0.5874	0.6121	4.4936	0.4038	0.5511	1.7084
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a children friendly italian restaurant in riverside near Raja Indian Cuisine with a high price range.	0.7852	0.7979	5.9174	0.4704	0.7959	2.0598
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a cheap restaurant located in city centre near Raja Indian Cuisine. It is not family-friendly.	0.6355	0.6489	3.4046	0.4792	0.8863	1.4568
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a family-friendly italian restaurant near Raja Indian Cuisine in the city centre with a price range of less than £20.	0.8907	0.8958	6.7543	0.5627	0.9398	3.5150
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a low-priced restaurant that is not family friendly. It is located near Raja Indian Cuisine.	0.2839	0.3173	2.6654	0.2225	0.4719	0.4944
name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is an italian pub near Raja Indian Cuisine in riverside. It is not family-friendly and has a price range of less than £20.	0.3781	0.4077	5.9863	0.3591	0.4939	0.6285
name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family friendly pub in the riverside area near Raja Indian Cuisine that serves italian food for less than £20.	0.4490	0.4751	3.8263	0.3397	0.5259	1.0867
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian pub located in the city centre near Raja Indian Cuisine. It is not kids friendly.	0.7680	0.7797	6.3972	0.5336	0.6902	3.0654
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is an italian pub near Raja Indian Cuisine in the city centre. It is kid friendly and has a moderate price range.	0.5087	0.5301	4.4548	0.4127	0.6408	1.4568
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian pub near Raja Indian Cuisine in riverside. It is not kid friendly.	0.8656	0.8733	6.4606	0.4424	0.7446	2.1198
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly italian pub near Raja Indian Cuisine in riverside with a moderate price range.	0.8114	0.8228	7.5668	0.4804	0.8100	1.5247
name[The Wrestlers], eatType[pub], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly pub near Raja Indian Cuisine in riverside that serves italian food for more than £30.	0.7660	0.7736	4.4370	0.4986	0.7334	1.9285
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese pub near Raja Indian Cuisine in riverside with a price range of £20-25.	0.7856	0.7968	6.5002	0.3891	0.5701	1.3364
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a cheap family friendly japanese pub in riverside near Raja Indian Cuisine.	0.8309	0.8346	3.3476	0.5524	0.8980	2.6804
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese pub near Raja Indian Cuisine in riverside with a high price range.	0.6273	0.6515	4.7262	0.4538	0.6019	1.8203
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the city centre. It is not family-friendly and has a price range of less than £20.	0.7153	0.7252	6.1610	0.5642	0.8006	2.6920
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family-friendly japanese pub near Raja Indian Cuisine in the city centre with a price range of less than £20.	0.3896	0.4141	4.1473	0.4161	0.5195	1.6813
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a pub that serves japanese food for less than £20. It is located near Raja Indian Cuisine in the riverside area and is not family-friendly.	0.5913	0.6085	6.9664	0.4918	0.6649	1.0985
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family friendly pub that serves japanese food for less than £20. It is located in the riverside area near Raja Indian Cuisine.	0.7213	0.7345	8.0007	0.4569	0.6265	1.6983
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the city centre. It is not kid friendly and has a moderate price range.	0.6259	0.6430	5.2932	0.4197	0.5200	2.2286
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese pub near Raja Indian Cuisine in the city centre with a moderate price range.	0.5343	0.5552	4.6502	0.4301	0.6148	2.0312
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced japanese pub near Raja Indian Cuisine in riverside. It is not kid friendly.	0.7680	0.7811	6.4308	0.4596	0.7975	1.4850
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese pub near Raja Indian Cuisine in riverside with a moderate price range.	0.5588	0.5874	5.4808	0.4441	0.6734	1.5512
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese pub near Raja Indian Cuisine in the city centre. It has a moderate price range and a customer rating of 1 out of 5.	0.2896	0.3120	4.1072	0.3800	0.4922	1.5029
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced japanese pub near Raja Indian Cuisine in riverside. It is not kid friendly and has a customer rating of 1 out of 5.	0.5578	0.5752	6.5599	0.4278	0.5961	0.8468
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese pub near Raja Indian Cuisine in riverside with a moderate price range and a customer rating of 1 out of 5.	0.5963	0.6121	5.8671	0.4666	0.7197	1.0073
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the city centre. It is not child friendly and has a price range of more than £30.	0.8371	0.8432	6.6629	0.5225	0.7097	3.7140
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese pub near Raja Indian Cuisine in the city centre with a price range of more than £30.	0.6665	0.6787	4.4022	0.4696	0.5492	2.8388
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in riverside. It has a price range of more than £30 and is not children friendly.	0.5070	0.5254	5.0382	0.4440	0.6559	2.3488
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese pub near Raja Indian Cuisine in riverside with a price range of more than £30.	0.8787	0.8844	6.8061	0.4972	0.7444	1.5412
