src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family friendly pub serving japanese food in the riverside area near Raja Indian Cuisine. It has an average customer rating and a price range of less than £20.	0.6674	0.6784	6.7574	0.4420	0.6970	1.5222
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a japanese pub located in the city centre near the Raja Indian Cuisine. It has a low customer rating, is not family-friendly and costs less than £20.	0.7100	0.7202	6.4417	0.4399	0.5990	1.6233
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family-friendly japanese pub in the city centre near Raja Indian Cuisine with a low customer rating and a price range of less than £20.	0.5540	0.5723	5.0962	0.4249	0.6785	1.6995
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a japanese pub in the riverside area near the Raja Indian Cuisine. It has a low customer rating, is not family-friendly and costs less than £20.	0.6951	0.7064	6.9399	0.4636	0.6610	1.6735
name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family friendly japanese restaurant in the riverside area near the Raja Indian Cuisine. It has a low customer rating and a price range of less than £20.	0.3772	0.4023	5.5874	0.3576	0.4874	0.7703
name[The Vaults], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced japanese pub in the city centre near Raja Indian Cuisine. It is not kid friendly and has a customer rating of 1 out of 5.	0.6345	0.6465	6.0598	0.4197	0.6646	1.5474
name[The Vaults], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a japanese pub located in the city centre near Raja Indian Cuisine. It is kid friendly, moderately priced and poorly rated.	0.4918	0.5135	4.5349	0.3578	0.5784	0.8660
name[The Vaults], eatType[restaurant], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a children friendly french restaurant in the riverside area near Raja Indian Cuisine with a high price range.	0.4477	0.4817	5.0122	0.3986	0.6190	1.8659
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a restaurant providing french food in the low price range. It is located in the city centre near Raja Indian Cuisine and is not family-friendly.	0.6132	0.6273	6.3259	0.4139	0.5929	1.3724
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family-friendly french restaurant in the city centre near Raja Indian Cuisine with prices less than £20.	0.7339	0.7462	5.3874	0.4584	0.8052	2.3101
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french restaurant near Raja Indian Cuisine in the riverside area. It is not family-friendly, and costs less than £20.	0.6646	0.6801	6.8095	0.3946	0.5169	0.8855
name[The Vaults], eatType[restaurant], food[French], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a family-friendly french restaurant in the riverside area near Raja Indian Cuisine. It has a price range of less than £20.	0.6259	0.6430	6.6826	0.4926	0.6626	1.3386
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a moderately priced french restaurant in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.5165	0.5410	5.0413	0.3586	0.5137	1.2342
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a french restaurant located in the city centre near Raja Indian Cuisine. It is kid friendly and moderately priced.	0.4921	0.5084	5.3416	0.4616	0.7129	1.9008
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a restaurant providing french food in the moderate price range. It is located in riverside near Raja Indian Cuisine.	0.3752	0.4054	4.7883	0.4282	0.7454	1.7481
name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a french restaurant in the riverside area near Raja Indian Cuisine. It is kid friendly and moderately priced.	0.5684	0.5918	5.9500	0.4707	0.6240	1.4287
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french restaurant located in the city centre near Raja Indian Cuisine. It is not child friendly and costs more than £30.	0.5746	0.5900	5.6686	0.4508	0.6614	1.3779
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a children friendly french restaurant located in the city centre near Raja Indian Cuisine. It has a price range of more than £30.	0.7270	0.7383	5.9376	0.4915	0.6264	3.6878
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a french restaurant in the riverside area near the Raja Indian Cuisine. It has a price range of more than £30 and is not children friendly.	0.4599	0.4802	4.9013	0.4323	0.6425	0.7536
name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a children friendly french restaurant in the riverside area near Raja Indian Cuisine. It has a price range of more than £30.	0.6644	0.6783	6.3317	0.4741	0.7476	1.5183
name[The Vaults], eatType[restaurant], food[Indian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a kid friendly indian restaurant in the riverside area near Raja Indian Cuisine. It has a price range of £20-25.	0.5522	0.5721	5.5140	0.3944	0.5367	1.4758
name[The Vaults], eatType[restaurant], food[Indian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a cheap, family friendly indian restaurant in riverside near Raja Indian Cuisine.	0.5516	0.5745	3.2460	0.4068	0.6472	1.2034
name[The Vaults], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Vaults is a restaurant providing indian food in the high price range. It is located in the city centre near Raja Indian Cuisine.	0.7203	0.7320	6.1615	0.4394	0.6932	1.8115
name[The Vaults], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Vaults is a children friendly indian restaurant in the high price range in the city centre near Raja Indian Cuisine.	0.5589	0.5792	4.0788	0.4703	0.7277	1.7995
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a children friendly pub serving indian food in the high price range. It is located in the city centre near Raja Indian Cuisine.	0.1975	0.2255	2.7613	0.3328	0.4152	0.6584
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a non-children friendly pub serving indian food in the high price range. It is located in the riverside area near Raja Indian Cuisine.	0.7713	0.7801	6.0994	0.5050	0.8658	1.3731
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a children friendly pub serving indian food in the high price range in the riverside area near Raja Indian Cuisine.	0.7167	0.7304	6.0927	0.5204	0.8708	2.8278
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a pub that provides indian food in the low price range. It is located in the city centre near Raja Indian Cuisine and is not family friendly.	0.8097	0.8165	6.7030	0.5513	0.7667	1.9091
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a family friendly pub that serves indian food for less than £20. It is located in the city centre near Raja Indian Cuisine.	0.6019	0.6155	5.1177	0.4066	0.7807	2.7890
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a pub providing indian food in the low price range. It is located in the riverside area near Raja Indian Cuisine. It is not family friendly.	0.6136	0.6267	5.6372	0.3662	0.6285	1.4432
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a family friendly pub that provides indian food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.9013	0.9044	6.7001	0.6245	0.9237	2.3335
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a moderately priced indian pub located in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.7587	0.7707	6.5495	0.4323	0.7349	1.1603
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a kid friendly pub that serves indian food in the moderate price range. It is located in the city centre near Raja Indian Cuisine.	0.7483	0.7583	5.7477	0.5336	0.7673	2.9613
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a pub that provides indian food in the moderate price range. It is located in the riverside near Raja Indian Cuisine. It is not kids friendly.	0.9214	0.9241	6.6949	0.5831	0.8422	3.4652
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a kid friendly, moderately priced indian pub in the riverside area near Raja Indian Cuisine.	0.7792	0.7891	4.5876	0.4339	0.6963	1.7942
name[The Waterman], eatType[pub], food[Indian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a pub that provides indian food in the more than £30 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.4155	0.4409	5.0220	0.4361	0.6610	1.1669
name[The Waterman], eatType[pub], food[Italian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a kid friendly italian pub with a price range of £20-25. It is located in the riverside area near Raja Indian Cuisine.	0.7801	0.7883	5.7262	0.4368	0.6152	2.1466
name[The Waterman], eatType[pub], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a cheap, family friendly italian pub in the riverside area near Raja Indian Cuisine.	0.4404	0.4751	3.0888	0.4721	0.7518	2.0098
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a non-children friendly italian pub near Raja Indian Cuisine in the city centre with a high price range.	0.6121	0.6325	5.6210	0.4408	0.5861	1.7442
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a children friendly italian pub in the city centre near Raja Indian Cuisine with a high price range.	0.6858	0.6981	4.9342	0.4599	0.6484	2.7522
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a high priced italian pub in the riverside area near Raja Indian Cuisine. It is not child friendly.	0.4667	0.4985	4.9843	0.4089	0.6148	1.8142
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a children friendly italian pub in the riverside area near Raja Indian Cuisine with a high price range.	0.8808	0.8845	6.9217	0.5687	0.8566	2.3690
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a cheap italian pub in the city centre near Raja Indian Cuisine. It is not family-friendly.	0.7542	0.7627	3.8623	0.5874	0.9699	2.0775
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a family-friendly pub serving italian food in the city centre near Raja Indian Cuisine with a price range less than £20.	0.6749	0.6912	6.3161	0.4619	0.7137	2.4364
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a cheap italian pub in the riverside area near Raja Indian Cuisine. It is not family-friendly.	0.2987	0.3334	2.9077	0.2691	0.5618	0.8582
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a children friendly indian restaurant in the high price range in the city centre near Raja Indian Cuisine.	0.1487	0.1706	1.1860	0.3026	0.3417	0.1201
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a restaurant providing indian food in the high price range. It is located in riverside near Raja Indian Cuisine.	0.7865	0.7892	6.3273	0.5682	0.9255	2.3737
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a high priced, child friendly indian restaurant in the riverside area near Raja Indian Cuisine.	0.6342	0.6577	4.7822	0.4465	0.7081	1.8705
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a restaurant providing indian food in the less than £20 price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.8342	0.8402	6.9093	0.4803	0.8449	2.1102
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a family friendly indian restaurant in the city centre near Raja Indian Cuisine with a price range of less than £20.	0.4272	0.4475	4.5580	0.3868	0.4856	2.1926
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a restaurant providing indian food in the low price range. It is located in the riverside area near Raja Indian Cuisine and is not family friendly.	0.5946	0.6097	5.8779	0.3697	0.6234	1.4442
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a family friendly indian restaurant in the riverside area near Raja Indian Cuisine. It has a price range of less than £20.	0.4453	0.4724	5.0693	0.3878	0.5365	2.3144
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a moderately priced indian restaurant in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.7452	0.7587	6.3385	0.4368	0.7511	1.1766
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a moderately priced family friendly indian restaurant in the city centre near Raja Indian Cuisine.	0.5958	0.6087	3.3718	0.4225	0.7587	1.5945
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a restaurant providing indian food in the moderate price range. It is located in the riverside near Raja Indian Cuisine and is not kid friendly.	0.8585	0.8625	6.2175	0.5812	0.8769	4.2950
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a kid friendly indian restaurant with a moderate price range in the riverside area near Raja Indian Cuisine.	0.7170	0.7319	4.9407	0.4763	0.6747	2.4987
name[The Waterman], eatType[restaurant], food[Indian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a restaurant providing indian food in the more than £30 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.5179	0.5364	5.6962	0.4437	0.7084	1.5035
name[The Waterman], eatType[restaurant], food[Italian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a kid friendly italian restaurant in the riverside area near Raja Indian Cuisine with a price range of £20-25.	0.6769	0.6916	4.8024	0.4388	0.4909	1.6507
name[The Waterman], eatType[restaurant], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a cheap, family friendly italian restaurant in riverside near Raja Indian Cuisine.	0.4877	0.5138	2.2333	0.4892	0.7841	1.6587
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a high priced italian restaurant in the city centre near Raja Indian Cuisine. It is not child friendly.	0.7549	0.7680	6.8277	0.5396	0.7568	2.6221
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a children friendly italian restaurant in the city centre near Raja Indian Cuisine with a high price range.	0.6858	0.6981	4.9342	0.4599	0.6484	2.7455
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an expensive italian restaurant in riverside near Raja Indian Cuisine. It is not child friendly.	0.4896	0.5180	3.8921	0.3786	0.5107	1.1937
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a high priced, child friendly italian restaurant in the riverside area near Raja Indian Cuisine.	0.8900	0.8966	6.1796	0.5079	0.7587	1.9557
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a restaurant providing italian food in the low price range. It is located in the city centre near Raja Indian Cuisine and is not family-friendly.	0.6222	0.6375	5.7232	0.4706	0.7303	2.0015
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a family-friendly italian restaurant in the city centre near Raja Indian Cuisine with prices less than £20.	0.6212	0.6412	5.4424	0.4566	0.6763	3.0688
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a restaurant providing italian food in the low price range. It is located in the riverside area near Raja Indian Cuisine and is not family-friendly.	0.2499	0.2824	3.4592	0.3222	0.5472	1.1134
name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is an italian pub near Raja Indian Cuisine in the riverside area. It is not family-friendly and costs less than £20.	0.5439	0.5662	6.3318	0.3588	0.4874	0.6717
name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family-friendly italian pub near Raja Indian Cuisine in the riverside area. It has a price range of less than £20.	0.3204	0.3573	4.3287	0.3657	0.5742	0.9337
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian pub in the city centre near Raja Indian Cuisine. It is not child friendly.	0.7419	0.7549	5.9770	0.5459	0.6749	2.6826
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly italian pub in the city centre near Raja Indian Cuisine with a moderate price range.	0.4562	0.4829	3.5504	0.4160	0.5259	1.2006
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian pub in the riverside area near Raja Indian Cuisine. It is not kid friendly.	0.8419	0.8499	6.5685	0.4208	0.6902	2.1238
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly italian pub in the riverside area near Raja Indian Cuisine with a moderate price range.	0.7150	0.7262	7.2799	0.4703	0.8424	1.5982
name[The Wrestlers], eatType[pub], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly italian pub near Raja Indian Cuisine in riverside with a price range of more than £30.	0.6885	0.7025	4.5807	0.4066	0.6920	1.8143
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese pub in the riverside area near Raja Indian Cuisine. It has a price range of £20-25.	0.6748	0.6895	6.5465	0.4289	0.5833	1.5878
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a cheap, family friendly pub serving japanese food in the riverside area near Raja Indian Cuisine.	0.4591	0.4933	4.8495	0.4559	0.7545	2.0415
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child friendly japanese pub in the riverside area near Raja Indian Cuisine with a high price range.	0.6258	0.6489	5.4678	0.4366	0.5111	2.2444
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub located in the city centre near Raja Indian Cuisine. It is not family-friendly and costs less than £20.	0.6836	0.6978	5.8155	0.4726	0.7137	1.7435
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family-friendly pub that serves japanese food in the less than £20 price range. It is located in the city centre near Raja Indian Cuisine.	0.5276	0.5461	5.6417	0.4796	0.5255	2.4212
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub located near Raja Indian Cuisine in the riverside area. It is not family-friendly and costs less than £20.	0.6210	0.6385	6.5301	0.4282	0.6920	1.2887
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family friendly japanese pub in the riverside area near Raja Indian Cuisine with a price range of less than £20.	0.7863	0.7961	7.0611	0.5270	0.7639	2.0672
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a pub providing japanese food in the moderate price range. It is located in the city centre near Raja Indian Cuisine. It is not kids friendly.	0.6301	0.6436	5.7356	0.4732	0.7072	2.4641
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese pub located in the city centre near Raja Indian Cuisine. It has a moderate price range.	0.6912	0.7056	5.8938	0.4652	0.6087	2.5362
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a pub providing japanese food in the moderate price range. It is located in the riverside area near Raja Indian Cuisine. It is not kid friendly.	0.9590	0.9603	7.0924	0.6094	0.8814	1.9188
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly pub serving japanese food in the riverside area near Raja Indian Cuisine. It has a moderate price range.	0.3937	0.4254	5.3644	0.3884	0.6224	1.1309
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub located in the city centre near the Raja Indian Cuisine. It has a customer rating of 1 out of 5, is kid friendly and moderately priced.	0.3315	0.3509	4.0232	0.3486	0.6008	1.5353
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced japanese pub in the riverside area near the Raja Indian Cuisine. It has a customer rating of 1 out of 5 and is not child friendly.	0.4637	0.4856	6.2839	0.3964	0.5865	0.6143
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese pub with a moderate price range and a customer rating of 1 out of 5. It is located in the riverside area near Raja Indian Cuisine.	0.5892	0.6018	6.3386	0.4957	0.6667	0.8392
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub located in the city centre near Raja Indian Cuisine. It is not child friendly and costs more than £30.	0.7429	0.7543	6.2273	0.4650	0.6347	2.5796
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese pub in the city centre near Raja Indian Cuisine with a price range of more than £30.	0.7394	0.7477	4.6277	0.4819	0.6798	2.9210
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a non-children friendly pub serving japanese food in the riverside area near Raja Indian Cuisine with a price range of more than £30.	0.5641	0.5779	5.1941	0.4711	0.7434	1.8002
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese pub in the riverside area near Raja Indian Cuisine with a price range of more than £30.	0.7585	0.7678	6.7315	0.4537	0.7020	1.5973
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub located in the city centre near the Raja Indian Cuisine. It has a customer rating of 5 out of 5, is not child friendly and has a high price range.	0.6950	0.7041	6.7720	0.4291	0.6932	1.5753
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub located in the city centre near Raja Indian Cuisine. It has a customer rating of 5 out of 5, is child friendly and has a price range of more than £30.	0.7812	0.7873	6.9667	0.4943	0.6734	2.4750
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a pub providing japanese food in the more than £30 price range. It is located in the riverside. It is near Raja Indian Cuisine. Its customer rating is 5 out of 5.	0.4120	0.4351	6.0776	0.3253	0.4682	0.9029
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub with a customer rating of 5 out of 5. It is located in the riverside area near the Raja Indian Cuisine. It is children friendly and costs more than £30.	0.6128	0.6240	6.3774	0.4301	0.6398	1.1650
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub in the city centre near Raja Indian Cuisine. It has a price range of more than £30 and is not child friendly.	0.1696	0.2152	2.8636	0.3482	0.5106	0.5934
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child friendly japanese pub located in the city centre near Raja Indian Cuisine. It has a low customer rating and a price range of more than £30.	0.6381	0.6507	5.8072	0.5125	0.7812	1.8033
