_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,check1,check2,check3,check4,check5,quality1,quality2,quality3,quality4,quality5,check1_gold,check2_gold,check3_gold,check4_gold,check5_gold,dupl_ref1,dupl_ref2,dupl_ref3,dupl_ref4,dupl_ref5,mr,mr_id,quality1_gold,quality2_gold,quality3_gold,quality4_gold,quality5_gold,ref1,ref2,ref3,ref4,ref5,sys1,sys2,sys3,sys4,sys5
1509822108,12/19/2017 15:24:54,3168830112,12/19/2017 15:24:20,False,elite,1.0,44015007,USA,NY,New York,162.243.35.4,added,added,added,added,added,100,100,100,100,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]",203,,,,,,The Mill is a Fast food pub in the city centre near Café Sicilia. It is not kid friendly and has a high price range and a customer rating of 1 out of 5.,"The Mill is a Fast food pub in the city centre near Café Sicilia it has a customer rating of 5, a 1 out of 5 and is not child friendly.",The Mill is a fast food pub in the city centre near Café Sicilia. It has a high price range and a customer rating of 1 out of 5. It is not children friendly.,The Mill is a high priced fast food pub located in the city centre near Café Sicilia. It is not child friendly and has a customer rating of 1 out of 5.,"The Mill is a pub which serves fast food in the high price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly.",slug,sheff1,harv,tgen,tuda
1509822108,12/19/2017 15:55:47,3168905425,12/19/2017 15:55:04,False,elite,1.0,44000728,USA,CA,San Francisco,104131136112,added,added,added,added,added,100,100,100,100,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]",203,,,,,,The Mill is a Fast food pub in the city centre near Café Sicilia. It is not kid friendly and has a high price range and a customer rating of 1 out of 5.,"The Mill is a Fast food pub in the city centre near Café Sicilia it has a customer rating of 5, a 1 out of 5 and is not child friendly.",The Mill is a fast food pub in the city centre near Café Sicilia. It has a high price range and a customer rating of 1 out of 5. It is not children friendly.,The Mill is a high priced fast food pub located in the city centre near Café Sicilia. It is not child friendly and has a customer rating of 1 out of 5.,"The Mill is a pub which serves fast food in the high price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly.",slug,sheff1,harv,tgen,tuda
1509822108,12/19/2017 17:29:27,3169189484,12/19/2017 17:25:11,False,prodege,1.0,38202325,USA,ME,Limestone,98.13.82.121,ok,missing,ok,ok,ok,100,90,100,100,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]",203,,,,,,The Mill is a Fast food pub in the city centre near Café Sicilia. It is not kid friendly and has a high price range and a customer rating of 1 out of 5.,"The Mill is a Fast food pub in the city centre near Café Sicilia it has a customer rating of 5, a 1 out of 5 and is not child friendly.",The Mill is a fast food pub in the city centre near Café Sicilia. It has a high price range and a customer rating of 1 out of 5. It is not children friendly.,The Mill is a high priced fast food pub located in the city centre near Café Sicilia. It is not child friendly and has a customer rating of 1 out of 5.,"The Mill is a pub which serves fast food in the high price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly.",slug,sheff1,harv,tgen,tuda
1509822109,12/19/2017 22:03:58,3170004817,12/19/2017 22:03:24,False,prodege,1.0,11131207,CAN,ON,Whitby,99.232.31.152,ok,ok,ok,ok,"added
missing",100,100,100,100,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]",208,,,,,,"The Mill is a family-friendly pub which serves fast food in the high price range. It has an average customer rating and is located in the city centre area, near Café Sicilia.",The Mill is a children friendly fast food pub near Café Sicilia in the city centre with a high price range and an average customer rating.,The Mill is a child friendly Fast food pub in the city centre near Café Sicilia with a high price range and an average customer rating.,the mill is a family-friendly pub serving fast food in the high price range. it is located in the city centre near café sicilia.,The Mill is a pub providing take-away deliveries in the city centre. It is located near the Café Sicilia.,tuda,nle,slug,tr1,sheff2
1509822109,12/19/2017 23:09:02,3170200851,12/19/2017 23:08:04,False,neodev,1.0,43939704,USA,TX,Dallas,209.58.148.6,missing,missing,missing,missing,missing,92,65,54,52,51,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]",208,,,,,,"The Mill is a family-friendly pub which serves fast food in the high price range. It has an average customer rating and is located in the city centre area, near Café Sicilia.",The Mill is a children friendly fast food pub near Café Sicilia in the city centre with a high price range and an average customer rating.,The Mill is a child friendly Fast food pub in the city centre near Café Sicilia with a high price range and an average customer rating.,the mill is a family-friendly pub serving fast food in the high price range. it is located in the city centre near café sicilia.,The Mill is a pub providing take-away deliveries in the city centre. It is located near the Café Sicilia.,tuda,nle,slug,tr1,sheff2
1509822109,12/19/2017 23:44:38,3170307940,12/19/2017 23:25:22,False,instagc,1.0,23399563,USA,MS,Meridian,98.95.13.120,ok,missing,missing,added,added,100,80,80,60,20,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]",208,,,,,,"The Mill is a family-friendly pub which serves fast food in the high price range. It has an average customer rating and is located in the city centre area, near Café Sicilia.",The Mill is a children friendly fast food pub near Café Sicilia in the city centre with a high price range and an average customer rating.,The Mill is a child friendly Fast food pub in the city centre near Café Sicilia with a high price range and an average customer rating.,the mill is a family-friendly pub serving fast food in the high price range. it is located in the city centre near café sicilia.,The Mill is a pub providing take-away deliveries in the city centre. It is located near the Café Sicilia.,tuda,nle,slug,tr1,sheff2
1509822110,12/20/2017 03:53:12,3171220908,12/20/2017 03:49:07,False,prodege,1.0,38202325,USA,ME,Limestone,98.13.82.121,ok,missing,ok,ok,ok,100,90,100,100,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Sicilia]",211,,,,,,"The Mill is a pub which serves fast food in the price range of less than £20. It has a low customer rating and is located in the city centre area, near Café Sicilia. It is not family friendly.",The Mill is a fast food pub located in the city centre near Café Sicilia . It has quite low customer ratings and is not family - friendly .,The Mill is a Fast food pub in the city centre near Café Sicilia it has a price range less than £20 it has a low customer rating and is not family-friendly.,The Mill is a fast food pub in the city centre near Café Sicilia. It is not family friendly and has a low customer rating and a price range of less than £20.,The Mill is a pub that serves Fast food for less than £20. It is located in the city centre near Café Sicilia. It is not family-friendly and has a low customer rating.,tuda,adapt,sheff1,gong,zhaw1
1509822110,12/20/2017 12:02:02,3172215594,12/20/2017 12:00:47,False,getpaid,1.0,40032300,GBR,I3,Rochester,79.78.75.176,ok,missing,ok,ok,ok,95,90,95,95,93,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Sicilia]",211,,,,,,"The Mill is a pub which serves fast food in the price range of less than £20. It has a low customer rating and is located in the city centre area, near Café Sicilia. It is not family friendly.",The Mill is a fast food pub located in the city centre near Café Sicilia . It has quite low customer ratings and is not family - friendly .,The Mill is a Fast food pub in the city centre near Café Sicilia it has a price range less than £20 it has a low customer rating and is not family-friendly.,The Mill is a fast food pub in the city centre near Café Sicilia. It is not family friendly and has a low customer rating and a price range of less than £20.,The Mill is a pub that serves Fast food for less than £20. It is located in the city centre near Café Sicilia. It is not family-friendly and has a low customer rating.,tuda,adapt,sheff1,gong,zhaw1
1509822110,12/20/2017 15:02:08,3172754647,12/20/2017 15:00:30,False,instagc,1.0,15193250,USA,SC,Chesnee,204.116.1.23,ok,missing,ok,ok,ok,100,70,100,100,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Sicilia]",211,,,,,,"The Mill is a pub which serves fast food in the price range of less than £20. It has a low customer rating and is located in the city centre area, near Café Sicilia. It is not family friendly.",The Mill is a fast food pub located in the city centre near Café Sicilia . It has quite low customer ratings and is not family - friendly .,The Mill is a Fast food pub in the city centre near Café Sicilia it has a price range less than £20 it has a low customer rating and is not family-friendly.,The Mill is a fast food pub in the city centre near Café Sicilia. It is not family friendly and has a low customer rating and a price range of less than £20.,The Mill is a pub that serves Fast food for less than £20. It is located in the city centre near Café Sicilia. It is not family-friendly and has a low customer rating.,tuda,adapt,sheff1,gong,zhaw1
1509822111,12/19/2017 16:05:41,3168926896,12/19/2017 16:04:58,False,elite,1.0,44000728,USA,CA,San Francisco,104131136112,added,added,added,added,added,100,100,100,100,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Sicilia]",212,,,,,,"The Mill is a family-friendly pub which serves fast food in the price range of less than £20. It has a low customer rating and is located in the city centre area, near Café Sicilia.",The Mill is a family friendly pub serving Fast food with a price range of less than £20 it is located in the city centre near Café Sicilia with a low customer rating.,The Mill is a family-friendly fast food pub in the city centre near Café Sicilia with a low customer rating .,"Located in the city centre near Café Sicilia , The Mill is a family - friendly pub that sells burgers and fries .",The Mill is a family-friendly fast food pub located near Café Sicilia in the city centre. The price range is less than £20 and has a low customer rating.,tuda,sheff1,zhang,adapt,nle
1509822111,12/19/2017 21:02:33,3169816341,12/19/2017 21:01:37,False,clixsense,1.0,38913334,NZL,E9,Christchurch,203.100.213.42,ok,ok,missing,missing,ok,100,100,80,50,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Sicilia]",212,,,,,,"The Mill is a family-friendly pub which serves fast food in the price range of less than £20. It has a low customer rating and is located in the city centre area, near Café Sicilia.",The Mill is a family friendly pub serving Fast food with a price range of less than £20 it is located in the city centre near Café Sicilia with a low customer rating.,The Mill is a family-friendly fast food pub in the city centre near Café Sicilia with a low customer rating .,"Located in the city centre near Café Sicilia , The Mill is a family - friendly pub that sells burgers and fries .",The Mill is a family-friendly fast food pub located near Café Sicilia in the city centre. The price range is less than £20 and has a low customer rating.,tuda,sheff1,zhang,adapt,nle
1509822111,12/19/2017 21:07:23,3169835421,12/19/2017 21:05:57,False,prodege,1.0,11131207,CAN,ON,Whitby,99.232.31.152,ok,ok,missing,"added
missing",ok,100,90,100,100,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Sicilia]",212,,,,,,"The Mill is a family-friendly pub which serves fast food in the price range of less than £20. It has a low customer rating and is located in the city centre area, near Café Sicilia.",The Mill is a family friendly pub serving Fast food with a price range of less than £20 it is located in the city centre near Café Sicilia with a low customer rating.,The Mill is a family-friendly fast food pub in the city centre near Café Sicilia with a low customer rating .,"Located in the city centre near Café Sicilia , The Mill is a family - friendly pub that sells burgers and fries .",The Mill is a family-friendly fast food pub located near Café Sicilia in the city centre. The price range is less than £20 and has a low customer rating.,tuda,sheff1,zhang,adapt,nle
1509822112,12/19/2017 14:34:45,3168706247,12/19/2017 14:33:22,False,instagc,1.0,19517813,GBR,A3,Barnsley,213.78.67.210,ok,ok,ok,ok,ok,100,100,100,100,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]",215,,,,,,the mill is a fast food pub near café sicilia in the city centre. it has a moderate price range and a customer rating of 1 out of 5.,"The Mill is a pub which serves fast food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly.","The Mill is a Fast food pub. It is located in city centre, near Café Sicilia. It has 1 out of 5 customer rating since it is not family-friendly, but offer dishes for moderate.",The mill is a fast food pub located in the city centre near café sicilia. it is not kid friendly and has a customer rating of 1 out of 5.,"For reasonably priced fast food , check out The Mill in the city centre near Café Sicilia . It is not child friendly and has a customer rating of 1 out of 5 .",tr1,tuda,tr2,chen,adapt
1509822112,12/19/2017 14:39:27,3168717858,12/19/2017 14:34:19,False,prodege,1.0,38202325,USA,ME,Limestone,98.13.82.121,missing,ok,added,missing,missing,90,100,90,90,90,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]",215,,,,,,the mill is a fast food pub near café sicilia in the city centre. it has a moderate price range and a customer rating of 1 out of 5.,"The Mill is a pub which serves fast food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly.","The Mill is a Fast food pub. It is located in city centre, near Café Sicilia. It has 1 out of 5 customer rating since it is not family-friendly, but offer dishes for moderate.",The mill is a fast food pub located in the city centre near café sicilia. it is not kid friendly and has a customer rating of 1 out of 5.,"For reasonably priced fast food , check out The Mill in the city centre near Café Sicilia . It is not child friendly and has a customer rating of 1 out of 5 .",tr1,tuda,tr2,chen,adapt
1509822112,12/19/2017 15:10:48,3168793405,12/19/2017 15:10:12,False,elite,1.0,44015007,USA,NY,New York,162.243.35.4,added,added,added,added,added,100,100,100,100,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]",215,,,,,,the mill is a fast food pub near café sicilia in the city centre. it has a moderate price range and a customer rating of 1 out of 5.,"The Mill is a pub which serves fast food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly.","The Mill is a Fast food pub. It is located in city centre, near Café Sicilia. It has 1 out of 5 customer rating since it is not family-friendly, but offer dishes for moderate.",The mill is a fast food pub located in the city centre near café sicilia. it is not kid friendly and has a customer rating of 1 out of 5.,"For reasonably priced fast food , check out The Mill in the city centre near Café Sicilia . It is not child friendly and has a customer rating of 1 out of 5 .",tr1,tuda,tr2,chen,adapt
1509822113,12/19/2017 21:58:39,3169989367,12/19/2017 21:57:32,False,prodege,1.0,11131207,CAN,ON,Whitby,99.232.31.152,ok,missing,ok,ok,ok,100,100,100,100,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]",216,,,,,,Near Café Sicilia in the city centre is a pub called The Mill that serves Fast food and is kid friendly. It has a moderate price range and a customer rating of 1 out of 5.,The mill is a fast food pub in the city centre near café sicilia. it is kid friendly and has a customer rating of 1 out of 5.,The Mill is a pub providing fast food in the moderate price range. It is near Café Sicilia in the city centre. Its customer rating is 1 out of 5.,"The Mill pub is located near Café Sicilia in the city centre, It is family-friendly with Fast food costing moderate but has a 1 out of 5 customer rating.","The Mill is a family-friendly pub which serves fast food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Sicilia.",zhaw2,chen,tnt2,tr2,tuda
1509822113,12/19/2017 23:00:25,3170176319,12/19/2017 22:59:50,False,neodev,1.0,43939704,USA,TX,Dallas,209.58.148.6,missing,missing,missing,missing,missing,85,56,58,89,91,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]",216,,,,,,Near Café Sicilia in the city centre is a pub called The Mill that serves Fast food and is kid friendly. It has a moderate price range and a customer rating of 1 out of 5.,The mill is a fast food pub in the city centre near café sicilia. it is kid friendly and has a customer rating of 1 out of 5.,The Mill is a pub providing fast food in the moderate price range. It is near Café Sicilia in the city centre. Its customer rating is 1 out of 5.,"The Mill pub is located near Café Sicilia in the city centre, It is family-friendly with Fast food costing moderate but has a 1 out of 5 customer rating.","The Mill is a family-friendly pub which serves fast food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Sicilia.",zhaw2,chen,tnt2,tr2,tuda
1509822113,12/19/2017 23:05:51,3170192228,12/19/2017 23:05:11,False,elite,1.0,44133615,USA,TX,Dallas,209.58.148.81,ok,missing,ok,ok,ok,90,90,90,90,90,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]",216,,,,,,Near Café Sicilia in the city centre is a pub called The Mill that serves Fast food and is kid friendly. It has a moderate price range and a customer rating of 1 out of 5.,The mill is a fast food pub in the city centre near café sicilia. it is kid friendly and has a customer rating of 1 out of 5.,The Mill is a pub providing fast food in the moderate price range. It is near Café Sicilia in the city centre. Its customer rating is 1 out of 5.,"The Mill pub is located near Café Sicilia in the city centre, It is family-friendly with Fast food costing moderate but has a 1 out of 5 customer rating.","The Mill is a family-friendly pub which serves fast food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Sicilia.",zhaw2,chen,tnt2,tr2,tuda
1509822114,12/20/2017 23:48:15,3173978208,12/20/2017 23:46:00,False,keeprewarding,1.0,30315390,CAN,ON,Havelock,66.103.38.28,ok,missing,ok,missing,missing,100,60,100,60,60,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]",219,,,,,,"The Mill is a pub which serves fast food in the moderate price range. It has a customer rating of 3 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly.",The Mill is a Fast food restaurant near Café Sicilia in the city centre with a moderate price range and a customer rating of 3 out of 5.,The Mill is a moderately priced fast food pub located in the city centre near Café Sicilia. It has a customer rating of 3 out of 5 and is not kid friendly.,The Mill is a pub located near Café Sicilia in the city centre. It is a Fast food and is a family-friendly pub.,The Mill is a fast food pub near Café Sicilia in the city centre. It has a moderate price range and a customer rating of 3 out of 5.,tuda,slug-alt,tgen,sheff2,tnt2
1509822114,12/21/2017 03:19:08,3174424754,12/21/2017 03:18:23,False,clixsense,1.0,38913334,NZL,E9,Christchurch,203.100.213.42,ok,missing,ok,missing,ok,100,80,100,80,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]",219,,,,,,"The Mill is a pub which serves fast food in the moderate price range. It has a customer rating of 3 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly.",The Mill is a Fast food restaurant near Café Sicilia in the city centre with a moderate price range and a customer rating of 3 out of 5.,The Mill is a moderately priced fast food pub located in the city centre near Café Sicilia. It has a customer rating of 3 out of 5 and is not kid friendly.,The Mill is a pub located near Café Sicilia in the city centre. It is a Fast food and is a family-friendly pub.,The Mill is a fast food pub near Café Sicilia in the city centre. It has a moderate price range and a customer rating of 3 out of 5.,tuda,slug-alt,tgen,sheff2,tnt2
1509822114,12/21/2017 05:46:20,3174737734,12/21/2017 05:42:44,False,clixsense,1.0,28335646,GBR,A7,Birmingham,90.255.75.33,ok,missing,ok,missing,ok,100,90,100,90,100,,,,,,,,,,,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]",219,,,,,,"The Mill is a pub which serves fast food in the moderate price range. It has a customer rating of 3 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly.",The Mill is a Fast food restaurant near Café Sicilia in the city centre with a moderate price range and a customer rating of 3 out of 5.,The Mill is a moderately priced fast food pub located in the city centre near Café Sicilia. It has a customer rating of 3 out of 5 and is not kid friendly.,The Mill is a pub located near Café Sicilia in the city centre. It is a Fast food and is a family-friendly pub.,The Mill is a fast food pub near Café Sicilia in the city centre. It has a moderate price range and a customer rating of 3 out of 5.,tuda,slug-alt,tgen,sheff2,tnt2
1509822115,12/19/2017 16:24:03,3168978198,12/19/2017 16:22:51,False,elite,1.0,44000728,USA,CA,San Francisco,104131136112,added,added,added,added,added,100,100,100,100,100,,,,,,,,,,,"name[The Mill], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",223,,,,,,The Mill is a restaurant providing English food in the high price range . It is located in the riverside area near Raja Indian Cuisine .,The Mill is a family friendly restaurant serving English food in the high price range. It is located in the riverside area near Raja Indian Cuisine. ,"The Mill is a family-friendly restaurant which serves English food in the high price range. It is located in the riverside area, near Raja Indian Cuisine.",The Mill is an English restaurant in the riverside near Raja Indian Cuisine with a high price range and is child friendly.,"Located in the riverside area near Raja Indian Cuisine, The Mill is a child friendly English restaurant with a high price range.",zhang,dangnt,tuda,sheff1,slug-alt
1509822115,12/19/2017 21:22:10,3169880490,12/19/2017 21:21:36,False,prodege,1.0,11131207,CAN,ON,Whitby,99.232.31.152,missing,ok,ok,ok,ok,100,100,100,100,100,,,,,,,,,,,"name[The Mill], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",223,,,,,,The Mill is a restaurant providing English food in the high price range . It is located in the riverside area near Raja Indian Cuisine .,The Mill is a family friendly restaurant serving English food in the high price range. It is located in the riverside area near Raja Indian Cuisine. ,"The Mill is a family-friendly restaurant which serves English food in the high price range. It is located in the riverside area, near Raja Indian Cuisine.",The Mill is an English restaurant in the riverside near Raja Indian Cuisine with a high price range and is child friendly.,"Located in the riverside area near Raja Indian Cuisine, The Mill is a child friendly English restaurant with a high price range.",zhang,dangnt,tuda,sheff1,slug-alt
1509822115,12/19/2017 21:50:28,3169966231,12/19/2017 21:44:02,False,clixsense,1.0,38913334,NZL,E9,Christchurch,203.100.213.42,missing,ok,ok,ok,ok,80,100,100,100,100,,,,,,,,,,,"name[The Mill], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",223,,,,,,The Mill is a restaurant providing English food in the high price range . It is located in the riverside area near Raja Indian Cuisine .,The Mill is a family friendly restaurant serving English food in the high price range. It is located in the riverside area near Raja Indian Cuisine. ,"The Mill is a family-friendly restaurant which serves English food in the high price range. It is located in the riverside area, near Raja Indian Cuisine.",The Mill is an English restaurant in the riverside near Raja Indian Cuisine with a high price range and is child friendly.,"Located in the riverside area near Raja Indian Cuisine, The Mill is a child friendly English restaurant with a high price range.",zhang,dangnt,tuda,sheff1,slug-alt
1509822116,12/20/2017 21:28:07,3173701926,12/20/2017 21:26:38,False,keeprewarding,1.0,30315390,CAN,ON,Havelock,66.103.38.28,missing,missing,missing,ok,ok,60,60,60,100,100,,,,,,,,,,,"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",228,,,,,,"The Mill, which welcomes children, is a cheap restaurant that serves English cuisine. It is located in the riverside area and can be found near Raja Indian Cuisine.",The The Mill is a family friendly restaurant located near Raja Indian Cuisine.,The Mill is a family friendly restaurant located near the Raja Indian Cuisine.,"The Mill is a family-friendly restaurant which serves English food in the price range of less than £20. It is located in the riverside area, near Raja Indian Cuisine.",The Mill is a family friendly restaurant that serves english food in the less than £20 price range. It is located in the riverside area near Raja Indian Cuisine.,forge1,tnt2,sheff2,tuda,tgen
1509822116,12/20/2017 21:41:00,3173721277,12/20/2017 21:37:45,False,neodev,1.0,16854635,USA,OH,Lakewood,70.187.74.147,ok,ok,ok,ok,ok,90,100,100,100,80,,,,,,,,,,,"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",228,,,,,,"The Mill, which welcomes children, is a cheap restaurant that serves English cuisine. It is located in the riverside area and can be found near Raja Indian Cuisine.",The The Mill is a family friendly restaurant located near Raja Indian Cuisine.,The Mill is a family friendly restaurant located near the Raja Indian Cuisine.,"The Mill is a family-friendly restaurant which serves English food in the price range of less than £20. It is located in the riverside area, near Raja Indian Cuisine.",The Mill is a family friendly restaurant that serves english food in the less than £20 price range. It is located in the riverside area near Raja Indian Cuisine.,forge1,tnt2,sheff2,tuda,tgen
1509822116,12/21/2017 00:49:28,3174090656,12/21/2017 00:39:13,False,clixsense,1.0,38913334,NZL,E9,Christchurch,203.100.213.42,missing,missing,missing,ok,ok,80,50,50,100,100,,,,,,,,,,,"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",228,,,,,,"The Mill, which welcomes children, is a cheap restaurant that serves English cuisine. It is located in the riverside area and can be found near Raja Indian Cuisine.",The The Mill is a family friendly restaurant located near Raja Indian Cuisine.,The Mill is a family friendly restaurant located near the Raja Indian Cuisine.,"The Mill is a family-friendly restaurant which serves English food in the price range of less than £20. It is located in the riverside area, near Raja Indian Cuisine.",The Mill is a family friendly restaurant that serves english food in the less than £20 price range. It is located in the riverside area near Raja Indian Cuisine.,forge1,tnt2,sheff2,tuda,tgen
1509822117,12/19/2017 14:33:20,3168702579,12/19/2017 14:32:36,False,instagc,1.0,19517813,GBR,A3,Barnsley,213.78.67.210,ok,ok,ok,ok,missing,100,100,100,100,100,,,,,,,,,,,"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Rouge]",232,,,,,,The Mill is a family friendly English restaurant with a price range less than £20 near Café Rouge in the riverside area with a low customer rating.,"The Mill is a family-friendly restaurant which serves English food in the price range of less than £20. It has a low customer rating and is located in the riverside area, near Café Rouge.",The Mill is a family friendly restaurant in the riverside area near Café Rouge offering English food for less than £ 20 . It has a low customer rating .,The Mill is a family friendly english restaurant in the riverside area near the Café Rouge. It has a low customer rating and a price range of less than £20.,The Mill is a family friendly restaurant located near the Café Rouge.,slug-alt,tuda,adapt,tnt2,sheff2
1509822117,12/19/2017 14:34:17,3168704880,12/19/2017 14:27:05,False,prodege,1.0,38202325,USA,ME,Limestone,98.13.82.121,ok,ok,ok,ok,missing,100,100,100,100,60,,,,,,,,,,,"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Rouge]",232,,,,,,The Mill is a family friendly English restaurant with a price range less than £20 near Café Rouge in the riverside area with a low customer rating.,"The Mill is a family-friendly restaurant which serves English food in the price range of less than £20. It has a low customer rating and is located in the riverside area, near Café Rouge.",The Mill is a family friendly restaurant in the riverside area near Café Rouge offering English food for less than £ 20 . It has a low customer rating .,The Mill is a family friendly english restaurant in the riverside area near the Café Rouge. It has a low customer rating and a price range of less than £20.,The Mill is a family friendly restaurant located near the Café Rouge.,slug-alt,tuda,adapt,tnt2,sheff2
1509822117,12/19/2017 15:08:19,3168786672,12/19/2017 15:07:10,False,elite,1.0,44015007,USA,NY,New York,162.243.35.4,added,missing,missing,missing,missing,100,100,100,100,100,,,,,,,,,,,"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Rouge]",232,,,,,,The Mill is a family friendly English restaurant with a price range less than £20 near Café Rouge in the riverside area with a low customer rating.,"The Mill is a family-friendly restaurant which serves English food in the price range of less than £20. It has a low customer rating and is located in the riverside area, near Café Rouge.",The Mill is a family friendly restaurant in the riverside area near Café Rouge offering English food for less than £ 20 . It has a low customer rating .,The Mill is a family friendly english restaurant in the riverside area near the Café Rouge. It has a low customer rating and a price range of less than £20.,The Mill is a family friendly restaurant located near the Café Rouge.,slug-alt,tuda,adapt,tnt2,sheff2
